"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"30290-2481","1","Argo AI","1-Day","","","MAR-2022","1FMCU0DZ5LU"," ","N/A","Ford","Escape"," ","2020"," ","1a89dae466c3bdd","2562"," ","In-Vehicle (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Argo AI"," "," "," "," ","Y","Y"," "," ","","MAR-2022"," ","MAR-2022","12:39"," ","1d63fe48b844c16","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Coral Gables"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Traffic Circle","Dry","No Unusual Conditions","30"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","Moderate","Yes","Proceeding Straight","No","No"," "," "," "," "," ","Y"," "," "," "," "," ","Stopped","No","No","Yes","0"," "," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," "," ","Y","Y"," "," ","Yes","Coral Gables Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1712-2474","2","Robert Bosch, LLC","Other Update","","","MAR-2022","W1KCG2EB8NA"," ","N/A","EQS","450 4matic"," ","","Y","23b85ceefeb0e4d","","Y","Unknown","Automated Valet Park"," "," ","Yes","ADS","MBUS"," "," "," "," "," ","Y"," "," ","","MAR-2022"," ","MAR-2022","08:50"," ","e0cdab99aaf1a1f","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Los Angeles"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Parking Lot","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Minor","No","Stopped","No","No"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","No","No","Unknown","","Y"," "," "," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","No",""," ","Yes",""," ",""," ",""," ","Unknown, see Narrative"," ","On March [XXX], 2022, [REDACTED CONFIDENTIAL BUSINESS INFORMATION], at the Intercontinental Los Angeles hotel in Los Angeles, CA, Mercedes-Benz advised that there was minor incident [REDACTED CONFIDENTIAL BUSINESS INFORMATION]. Please see Mercedes-Benz 1-day report that was filed with NHTSA via the SGO Portal for additional information and details.  Bosch does not have incident details, other than those identified in the report above.  [REDACTED CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1712-2474","1","Robert Bosch, LLC","1-Day","","","MAR-2022","W1KCG2EB8NA"," ","N/A","EQS","450 4matic"," ","","Y","23b85ceefeb0e4d","","Y","Unknown","Automated Valet Park"," "," ","Yes","ADS","MBUS"," "," "," "," "," ","Y"," "," ","","MAR-2022"," ","MAR-2022","08:50"," ","e0cdab99aaf1a1f","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Los Angelas"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Parking Lot","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Minor","No","Stopped","No","No"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","No","No","Unknown","","Y"," "," "," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","No",""," ","Yes",""," ",""," ",""," ","Unknown, see Narrative"," ","On March [XXX], 2022, in preparation for the Automated Valet Parking demonstration scheduled for March [XXX]-[XXX], 2022, at the [XXX] in Los Angeles, CA, Mercedes-Benz advised that there was minor incident while they were deploying the demo. Please see Mercedes-Benz 1-day report that was filed with NHTSA via the SGO Portal for additional information and details.  Bosch does not have incident details, other than those identified in the report above.  We were advised that the subject vehicle hit another test vehicle at low speed, which was parked right in front of it.  There were very minor damages reported (small scratch on the bumper) and only a minor injury reported by one of the Mercedes-Benz engineers."," "
"30270-2465","1","Waymo LLC","1-Day","","","MAR-2022","SADHW2S18M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","04f736aacb7513d","30534"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","MAR-2022"," ","MAR-2022","21:39"," ","810ff5231ba3d6d","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Phoenix"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","35"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Van","No Injuries Reported","Yes","Proceeding Straight","Yes","Yes"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Stopped","No","Yes","Yes","0"," ","Y"," "," ","Y"," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","Yes","Phoenix Police Department"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","Yes"," ","On March [XXX], 2022 at 9:39 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in Phoenix, AZ was in a collision involving a van on [XXX] at [XXX]. The Waymo AV was stopped at a red light on southbound [XXX]"," "
"855-2464","1","Mercedes-Benz USA, LLC","1-Day","","","MAR-2022","W1KCG2EB8NA"," ","N/A","Mercedes-Benz","EQS 450 4Matic"," ","","Y","23b85ceefeb0e4d","58"," ","In-Vehicle and Remote (Commercial / Test)","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","Yes","ADS","Mercedes-Benz"," "," "," "," "," "," "," ","Y","Preparation of Demonstration","MAR-2022"," ","MAR-2022","08:50"," ","e0cdab99aaf1a1f","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Los Angeles"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Parking Lot","Dry","Other, see Narrative","5"," ","Daylight","Y"," "," "," "," "," "," "," ","","Other, see Narrative","Minor","Yes","Parked","No","No"," "," "," ","Y"," "," "," "," "," "," "," ","Other, see Narrative","No","No","No Passengers in Vehicle","1"," "," "," "," "," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","No",""," ","Yes",""," ",""," ",""," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"855-2377","2","Mercedes-Benz USA, LLC","10-Day Update","","","MAR-2022","4JGED6EB3KA"," ","N/A","Mercedes-Benz","AMG GLE43 4Matic Coupe"," ","2019"," ","4b2b6062efa809e","19702"," ","Consumer","Distronic with Active Steering Assist"," "," ","Yes","ADAS",""," ","Y"," "," "," "," "," "," ","","JAN-2022"," ","FEB-2022","16:26"," ","3c07d2d05ae1aee","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","East Columbus"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Other Fixed Object","No Injuries Reported","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Other, see Narrative","Yes","Unknown","Yes","75"," ","Y","Y"," "," "," "," "," "," "," "," "," ","Y","Y","Y","Y"," "," "," "," ","Unknown","Texas Department of Public Safety"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","Unknown, see Narrative"," ","No additional information to provide at this time."," "
"855-2377","1","Mercedes-Benz USA, LLC","1-Day","","","FEB-2022","4JGED6EB3KA"," ","N/A","Mercedes-Benz","AMG GLE43 4Matic Coupe"," ","2019"," ","4b2b6062efa809e","19702"," ","Consumer","Distronic with Active Steering Assist"," "," ","Yes","ADAS",""," ","Y"," "," "," "," "," "," ","","JAN-2022"," ","FEB-2022","16:26"," ","3c07d2d05ae1aee","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","East Columbus"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Other Fixed Object","No Injuries Reported","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Other, see Narrative","Yes","Unknown","Yes","75"," ","Y","Y"," "," "," "," "," "," "," "," "," ","Y","Y","Y","Y"," "," "," "," ","Unknown","Texas Department of Public Safety"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","Unknown, see Narrative"," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"30270-2359","2","Waymo LLC","10-Day Update","","","FEB-2022","1XPBD49X0ND"," ","N/A","Peterbilt","579 Epiq"," ","2022"," ","e900e303012f4e3","42556"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","FEB-2022"," ","FEB-2022","10:30"," ","8db2e10c839c6b3","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Sacaton"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","75"," ","Daylight","Y"," "," "," "," "," "," "," ","","Heavy Truck","No Injuries Reported","Yes","Changing Lanes","Unknown","Yes"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Proceeding Straight","No","Yes","Yes","50"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","Yes","AZ Dept. of Public Safety"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","Yes"," ","The content of this report is unchanged from the initial report submitted on February [XXX], 2022 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On February [XXX], 2022 at 10:30 AM PST a Waymo Autonomous Vehicle (Waymo AV) Peterbilt Class 8 semi-truck and trailer, operating in Gila River, AZ was in a collision involving a box truck on [XXX] south of [XXX]. The Waymo AV was traveling southbound on [XXX]"," "
"30270-2358","2","Waymo LLC","10-Day Update","","","FEB-2022","SADHW2S19M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","6bc8160eed3f36f","8570"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","FEB-2022"," ","FEB-2022","17:46"," ","ca46961b61f690a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dawn / Dusk","Y"," "," "," "," "," "," "," ","","Non-Motorist: Cyclist","No Injuries Reported","Yes","Making Left Turn","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","4"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","Other than correcting the towing status of the Waymo AV, which was not towed, the content of this report is unchanged from the initial report submitted on February [XXX], 2022 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On February [XXX], 2022 at 5:46 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a bicyclist on [XXX] at [XXX]. The Waymo AV was in autonomous mode and traveling southbound on [XXX] when it came to a stop at [XXX]. As the Waymo AV proceeded, a bicyclist traveling northbound on [XXX] proceeded through the stop sign without stopping in order to make a left turn onto westbound [XXX]."," "
"30270-2359","1","Waymo LLC","1-Day","","","FEB-2022","1XPBD49X0ND"," ","N/A","Peterbilt","579 Epiq"," ","2022"," ","e900e303012f4e3","42556"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","FEB-2022"," ","FEB-2022","10:30"," ","8db2e10c839c6b3","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Sacaton"," ","AZ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","75"," ","Daylight","Y"," "," "," "," "," "," "," ","","Heavy Truck","No Injuries Reported","Yes","Changing Lanes","Unknown","Yes"," "," ","Y"," "," ","Y"," "," ","Y"," "," ","Proceeding Straight","No","Yes","Yes","50"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","Yes","AZ Dept. of Public Safety"," ","Yes","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","Yes"," ","The content of this report is unchanged from the initial report submitted on MONTH DATE, 2022 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On February [XXX], 2022 at 10:30 AM PST a Waymo Autonomous Vehicle (Waymo AV) Peterbilt Class 8 semi-truck and trailer, operating in Gila River, AZ was in a collision involving a box truck on [XXX] south of [XXX]. The Waymo AV was traveling southbound on [XXX]"," "
"30270-2358","1","Waymo LLC","1-Day","","","FEB-2022","SADHW2S19M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","6bc8160eed3f36f","8570"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","FEB-2022"," ","FEB-2022","17:46"," ","ca46961b61f690a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dawn / Dusk","Y"," "," "," "," "," "," "," ","","Non-Motorist: Cyclist","No Injuries Reported","Yes","Making Left Turn","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","4"," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","Other than updating the towing status of the Waymo AV, the content of this report is unchanged from the initial report submitted on February [XXX], 2022 [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]. On February [XXX], 2022 at 5:46 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a bicyclist on [XXX] at [XXX]. The Waymo AV was in autonomous mode and traveling southbound on [XXX] when it came to a stop at [XXX]. As the Waymo AV proceeded, a bicyclist traveling northbound on [XXX] proceeded through the stop sign without stopping in order to make a left turn onto westbound [XXX]."," "
"30270-2323","1","Waymo LLC","Monthly","1","2022","FEB-2022","SADHW2S13M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","ee70d1945e4b3b0","1078"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","JAN-2022"," ","JAN-2022","02:04"," ","c1366ff879b2e05","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Crossing into Opposing Lane","Unknown","No"," "," "," "," "," "," "," "," "," "," ","Y","Proceeding Straight","No","No","Yes","1"," "," ","Y"," "," "," "," "," "," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","Yes","San Francisco Police Dept."," ","Yes","","Y","","Y","","Y","Yes"," ","On January [XXX], 2022 at 2:04 AM PST a Waymo Autonomous Vehicle (""Waymo AV"") operating in San Francisco, California was in a collision involving a passenger vehicle at [XXX] and [XXX]. While the Waymo AV was proceeding straight in autonomous mode on eastbound [XXX], a passenger vehicle turned right onto westbound [XXX] from [XXX],"," "
"30270-2329","1","Waymo LLC","Monthly","1","2022","FEB-2022","SADHW2S12M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","415510c86f8a0cf","18214"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","JAN-2022"," ","JAN-2022","06:30"," ","fb21c8dbc9a660d","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Dark - Lighted","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," "," "," "," ","Y"," "," "," "," "," ","Proceeding Straight","No","No","Yes","4"," "," "," "," ","Y"," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On January [XXX], 2022 at 6:30 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, CA was in a collision involving a passenger vehicle on [XXX] at [XXX]. The Waymo AV was stopped at a red light on northbound [XXX] at [XXX]."," "
"30270-2328","1","Waymo LLC","Monthly","1","2022","FEB-2022","SADHW2S19M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","82ca7b5717c14e4","19453"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","JAN-2022"," ","JAN-2022","14:24"," ","2bbc30ea7de3b1b","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","SUV","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," ","Y"," "," "," "," "," "," "," "," ","Stopped","No","No","Yes","0"," "," "," "," "," "," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On January [XXX], 2022 at 2:24 PM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving an SUV on [XXX] at [XXX]. The Waymo AV was stopped at a red light facing north on [XXX] in autonomous mode at the [XXX]"," "
"30270-2327","1","Waymo LLC","Monthly","1","2022","FEB-2022","SADHW2S18M1"," ","N/A","Jaguar","I-Pace"," ","2021"," ","3fa13431ff0349d","19509"," ","In-Vehicle (Commercial / Test)","5th Generation ADS"," "," ","Yes","ADS","Waymo LLC"," "," ","Y"," "," "," "," "," ","","JAN-2022"," ","JAN-2022","09:00"," ","c961e0fa66063ae","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Intersection","Dry","No Unusual Conditions","35"," ","Daylight","Y"," "," "," "," "," "," "," ","","Heavy Truck","No Injuries Reported","Yes","Proceeding Straight","No","No"," "," ","Y"," "," ","Y"," "," "," "," "," ","Stopped","No","No","Yes","0"," "," "," "," "," "," "," ","Y"," "," "," "," "," "," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Yes"," ","On January [XXX], 2022 at 9:00 AM PST a Waymo Autonomous Vehicle (Waymo AV) operating in San Francisco, California was in a collision involving a box truck at the northbound merge lane on the 100 block of [XXX]. While attempting a merge onto northbound [XXX]from southbound [XXX],"," "
"30610-2245","1","Zoox, Inc.","Monthly","1","2022","FEB-2022","5TDDCRFHXGS"," ","N/A","Toyota","Highlander"," ","2016"," ","39dfd67295f44eb","32899"," ","In-Vehicle (Commercial / Test)","10.22.01.11"," "," ","Yes","ADS","Zoox Inc."," "," "," "," "," ","Y"," "," ","","JAN-2022"," ","JAN-2022","08:55"," ","7caf349415e0dd6","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","No Injuries Reported","Yes","Proceeding Straight","Unknown","Unknown"," "," "," "," "," ","Y"," "," "," "," "," ","Stopped","No","No","Yes","0"," "," "," "," ","Y"," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","No",""," ","No",""," ",""," ",""," ","Yes"," ","A stopped Zoox vehicle in autonomous mode was struck by a passenger vehicle that approached it at low speed from behind. The Zoox vehicle incurred damage to its sensors and rear bumper. There were no injuries and the police were not called."," "
"540-2220","2","General Motors, LLC","10-Day Update","","","FEB-2022","5G21A6P07L4"," ","N/A","Cruise","AV"," ","2020"," ","d273b956f145a16","39252"," ","In-Vehicle (Commercial / Test)","","Y"," ","Yes","ADS","Cruise LLC"," "," "," "," ","Y","Y"," "," ","","JAN-2022"," ","FEB-2022","13:10"," ","db822920fda66b7","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","San Francisco"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Dry","No Unusual Conditions","25"," ","Daylight","Y"," "," "," "," "," "," "," ","","Non-Motorist: Cyclist","Minor","No","Lane / Road Departure","",""," "," "," "," "," "," "," "," "," "," "," ","Proceeding Straight","No","No","Yes","7"," "," "," "," "," "," "," ","Y"," "," "," "," ","Y"," ","Y"," ","Y","Y"," "," ","No",""," ","Yes",""," ",""," ",""," ","Unknown, see Narrative"," ","On February [XXX], 2022, GM Cruise Holdings LLC (""Cruise"") filed an Incident Report (the ""Report"") under the Standing General Order 2021-01 dated June 29, 2021 (the ""Order).  General Motors LLC (""GM"") manufactured the Cruise-operated motor vehicle involved in the alleged incident summarized in the Incident Report.  Because GM is also a Reporting Entity under the Order, GM is submitting a duplicate of the redacted public copy of the Report.  GM has selected ""Unknown"" in the ""ADS version"" and ""ODD time"" fields solely to avoid a second submission of nonpublic Cruise CBI GM is in possession of Cruise's responses to these fields, and incorporates Cruise's responses into this submission by reference.  GM's submission is based on facts supplied to GM by Cruise.  GM has not investigated the alleged incident and currently believes, based on a reasonable inquiry, that it has no independent knowledge of the facts in the Report.  (Reference file: (30412-2216-2)."," "
